object_id,type,sound,time,title,image,html_text,read,url,text,object_type,user_id,is_read,badge,data,date,badge_name,objects,web_url,nb_likes
4f052bbb-4c56-4b21-98fc-7771b6f9729d,episode-reply-liked,notif.caf,1683726067453,,https://d1zfszn0v5ya99.cloudfront.net/user/4962992/profile_picture/6160af57ac499_large.png,<a href='tvst://user/4962992/profile'>Sophia Cardoso</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543955/detail'>S04 | E07</a> of Succession,,tvst://show/338186/episode/9543955/comment/33417436,Sophia Cardoso liked a reply you made about a comment on episode S04 | E07 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Sophia Cardoso liked a reply you made about a comment on episode S04 | E07 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543955/comment/33417436"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543955/comment/33417436""}",,,,,
4f052bbb-4c56-4b21-98fc-7771b6f9729d,episode-reply-liked,notif.caf,1683730794601,,https://d1zfszn0v5ya99.cloudfront.net/user/12469310/profile_picture/63940a6913985_large.png,<a href='tvst://user/12469310/profile'>Hy'tham </a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543955/detail'>S04 | E07</a> of Succession,,tvst://show/338186/episode/9543955/comment/33417436,Hy'tham  liked a reply you made about a comment on episode S04 | E07 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Hy'tham  liked a reply you made about a comment on episode S04 | E07 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543955/comment/33417436"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543955/comment/33417436""}",,,,,
4f052bbb-4c56-4b21-98fc-7771b6f9729d,episode-reply-liked,notif.caf,1683802182817,,https://d1zfszn0v5ya99.cloudfront.net/user/14908450/profile_picture/5bddf5789abbf_large.png,<a href='tvst://user/14908450/profile'>Magda Mizerska</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543955/detail'>S04 | E07</a> of Succession,,tvst://show/338186/episode/9543955/comment/33417450,Magda Mizerska liked a reply you made about a comment on episode S04 | E07 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Magda Mizerska liked a reply you made about a comment on episode S04 | E07 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543955/comment/33417450"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543955/comment/33417450""}",,,,,
4f052bbb-4c56-4b21-98fc-7771b6f9729d,episode-reply-liked,notif.caf,1683809541724,,https://d1zfszn0v5ya99.cloudfront.net/user/4856043/profile_picture/563fa0cc790e5_large.png,<a href='tvst://user/4856043/profile'>Iaia Ojosama</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543955/detail'>S04 | E07</a> of Succession,,tvst://show/338186/episode/9543955/comment/33417436,Iaia Ojosama liked a reply you made about a comment on episode S04 | E07 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Iaia Ojosama liked a reply you made about a comment on episode S04 | E07 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543955/comment/33417436"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543955/comment/33417436""}",,,,,
4f052bbb-4c56-4b21-98fc-7771b6f9729d,episode-reply-liked,notif.caf,1683889066235,,https://d1zfszn0v5ya99.cloudfront.net/user/34000951/profile_picture/62d59abcd4d12_large.png,<a href='tvst://user/34000951/profile'>Ahmad</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543955/detail'>S04 | E07</a> of Succession,,tvst://show/338186/episode/9543955/comment/33417436,Ahmad liked a reply you made about a comment on episode S04 | E07 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Ahmad liked a reply you made about a comment on episode S04 | E07 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543955/comment/33417436"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543955/comment/33417436""}",,,,,
4f052bbb-4c56-4b21-98fc-7771b6f9729d,episode-reply-liked,notif.caf,1683898282498,,https://d1zfszn0v5ya99.cloudfront.net/user/49304626/profile_picture/61dfcf00f2652_large.png,<a href='tvst://user/49304626/profile'>itsaudacious</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543955/detail'>S04 | E07</a> of Succession,,tvst://show/338186/episode/9543955/comment/33417527,itsaudacious liked a reply you made about a comment on episode S04 | E07 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""itsaudacious liked a reply you made about a comment on episode S04 | E07 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543955/comment/33417527"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543955/comment/33417527""}",,,,,
4f052bbb-4c56-4b21-98fc-7771b6f9729d,episode-reply-liked,notif.caf,1683993886993,,https://d1zfszn0v5ya99.cloudfront.net/user/8386945/profile_picture/59ff8b1392b50_large.png,<a href='tvst://user/8386945/profile'>Ahmedztr</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543955/detail'>S04 | E07</a> of Succession,,tvst://show/338186/episode/9543955/comment/33417474,Ahmedztr liked a reply you made about a comment on episode S04 | E07 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Ahmedztr liked a reply you made about a comment on episode S04 | E07 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543955/comment/33417474"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543955/comment/33417474""}",,,,,
e782ad03-19ef-45f4-9c07-25cefcc11bab,episode-comment-liked,notif.caf,1684041654021,,https://d1zfszn0v5ya99.cloudfront.net/user/10143522/profile_picture/6400b68d02c2a_large.png,<a href='tvst://user/10143522/profile'>RK</a> liked a comment you made about episode <a href='tvst://show/298566/episode/6028330/detail'>S02 | E07</a> of The Last Kingdom,,tvst://show/298566/episode/6028330/comment/13162491,RK liked a comment you made about episode S02 | E07 of The Last Kingdom,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""RK liked a comment you made about episode S02 | E07 of The Last Kingdom"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/298566/episode/6028330/comment/13162491"",""web_url"":""https://www.tvtime.com/show/298566/episode/6028330/comment/13162491""}",,,,,
891cbc62-ae8e-4a6d-9e6b-b8c44e2d5dd6,episode-reply-liked,notif.caf,1684119594347,,https://d1zfszn0v5ya99.cloudfront.net/user/26537520/profile_picture/6225f393cf869_large.png,<a href='tvst://user/26537520/profile'>Aquafresh</a> liked a reply you made about a comment on episode <a href='tvst://show/73508/episode/302630/detail'>S01 | E08</a> of Rome,,tvst://show/73508/episode/302630/comment/15190752,Aquafresh liked a reply you made about a comment on episode S01 | E08 of Rome,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Aquafresh liked a reply you made about a comment on episode S01 | E08 of Rome"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/73508/episode/302630/comment/15190752"",""web_url"":""https://www.tvtime.com/show/73508/episode/302630/comment/15190752""}",,,,,
4f052bbb-4c56-4b21-98fc-7771b6f9729d,episode-reply-liked,notif.caf,1684178382115,,https://d1zfszn0v5ya99.cloudfront.net/user/11500172/profile_picture/5bbb75e91d163_large.png,<a href='tvst://user/11500172/profile'>ameliia_m</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543955/detail'>S04 | E07</a> of Succession,,tvst://show/338186/episode/9543955/comment/33417436,ameliia_m liked a reply you made about a comment on episode S04 | E07 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""ameliia_m liked a reply you made about a comment on episode S04 | E07 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543955/comment/33417436"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543955/comment/33417436""}",,,,,
fc91c37d-e1f9-4101-8288-b637f0a40950,episode-comment-liked,notif.caf,1684218587648,,https://d1zfszn0v5ya99.cloudfront.net/user/10143522/profile_picture/6400b68d02c2a_large.png,<a href='tvst://user/10143522/profile'>RK</a> liked a comment you made about episode <a href='tvst://show/298566/episode/6910000/detail'>S03 | E02</a> of The Last Kingdom,,tvst://show/298566/episode/6910000/comment/15029176,RK liked a comment you made about episode S03 | E02 of The Last Kingdom,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""RK liked a comment you made about episode S03 | E02 of The Last Kingdom"",""notification_id"":""episode-comment-liked"",""url"":""tvst://show/298566/episode/6910000/comment/15029176"",""web_url"":""https://www.tvtime.com/show/298566/episode/6910000/comment/15029176""}",,,,,
4f052bbb-4c56-4b21-98fc-7771b6f9729d,episode-reply-liked,notif.caf,1684275534841,,https://d1zfszn0v5ya99.cloudfront.net/user/27221667/profile_picture/5c5cbb8e30833_large.png,<a href='tvst://user/27221667/profile'>hanouf1995</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543955/detail'>S04 | E07</a> of Succession,,tvst://show/338186/episode/9543955/comment/33417474,hanouf1995 liked a reply you made about a comment on episode S04 | E07 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""hanouf1995 liked a reply you made about a comment on episode S04 | E07 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543955/comment/33417474"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543955/comment/33417474""}",,,,,
4f052bbb-4c56-4b21-98fc-7771b6f9729d,episode-reply-liked,notif.caf,1684279821722,,https://d1zfszn0v5ya99.cloudfront.net/user/15707792/profile_picture/5d64af5df2ab0_large.png,<a href='tvst://user/15707792/profile'>CarterCanfield</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543955/detail'>S04 | E07</a> of Succession,,tvst://show/338186/episode/9543955/comment/33417450,CarterCanfield liked a reply you made about a comment on episode S04 | E07 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""CarterCanfield liked a reply you made about a comment on episode S04 | E07 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543955/comment/33417450"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543955/comment/33417450""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684285017457,,https://d1zfszn0v5ya99.cloudfront.net/user/12123858/profile_picture/619ea624ae040_large.png,<a href='tvst://user/12123858/profile'>mohanadhani</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487474,mohanadhani liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""mohanadhani liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487474"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487474""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684288167214,,https://d1zfszn0v5ya99.cloudfront.net/user/5519980/profile_picture/60155e8893ed2_large.png,<a href='tvst://user/5519980/profile'>Nebajense</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487486,Nebajense liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Nebajense liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487486"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487486""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684292121762,,https://d1zfszn0v5ya99.cloudfront.net/user/12160073/profile_picture/636803022bcf1_large.png,<a href='tvst://user/12160073/profile'>𝚎𝚖𝚒𝚕𝚒𝚎 🌌</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487517,𝚎𝚖𝚒𝚕𝚒𝚎 🌌 liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""𝚎𝚖𝚒𝚕𝚒𝚎 🌌 liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487517"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487517""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684296781025,,https://d1zfszn0v5ya99.cloudfront.net/user/14315610/profile_picture/63d6baab38552_large.png,<a href='tvst://user/14315610/profile'>Ahmed</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487474,Ahmed liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Ahmed liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487474"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487474""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684300645157,,https://d1zfszn0v5ya99.cloudfront.net/user/29537457/profile_picture/5cd8ef27e3ca1_large.png,<a href='tvst://user/29537457/profile'>GONALDINHO RAÚCHO</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487474,GONALDINHO RAÚCHO liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""GONALDINHO RAÚCHO liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487474"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487474""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684301281648,,https://d1zfszn0v5ya99.cloudfront.net/user/15422572/profile_picture/5afa3b9c3fa46_large.png,<a href='tvst://user/15422572/profile'>Mari </a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487486,Mari  liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Mari  liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487486"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487486""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684311354911,,https://d1zfszn0v5ya99.cloudfront.net/user/43467653/profile_picture/60fad7a6b4fda_large.png,<a href='tvst://user/43467653/profile'>stmz</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487517,stmz liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""stmz liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487517"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487517""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684328382928,,https://d1zfszn0v5ya99.cloudfront.net/user/24788001/profile_picture/63bf997a09139_large.png,<a href='tvst://user/24788001/profile'>xDsamuca</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487517,xDsamuca liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""xDsamuca liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487517"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487517""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684328826612,,https://d1zfszn0v5ya99.cloudfront.net/user/12052401/profile_picture/6437b1947da3f_large.png,<a href='tvst://user/12052401/profile'>akozicinska</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487474,akozicinska liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""akozicinska liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487474"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487474""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684328861905,,https://d1zfszn0v5ya99.cloudfront.net/user/12052401/profile_picture/6437b1947da3f_large.png,<a href='tvst://user/12052401/profile'>akozicinska</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487486,akozicinska liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""akozicinska liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487486"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487486""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684331934586,,https://d1zfszn0v5ya99.cloudfront.net/user/12616838/profile_picture/596fa718676f3_large.png,<a href='tvst://user/12616838/profile'>Koushakvz</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487474,Koushakvz liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Koushakvz liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487474"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487474""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684334072984,,https://d1zfszn0v5ya99.cloudfront.net/user/12616838/profile_picture/596fa718676f3_large.png,<a href='tvst://user/12616838/profile'>Koushakvz</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487486,Koushakvz liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Koushakvz liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487486"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487486""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684339606049,,https://d1zfszn0v5ya99.cloudfront.net/user/20472301/profile_picture/5d113c4a1933a_large.png,<a href='tvst://user/20472301/profile'>Vivique999</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487474,Vivique999 liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Vivique999 liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487474"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487474""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684361995710,,https://d1zfszn0v5ya99.cloudfront.net/user/4569710/profile_picture/634f2d83508fd_large.png,<a href='tvst://user/4569710/profile'>Bobske</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487486,Bobske liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Bobske liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487486"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487486""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684376933179,,https://d1zfszn0v5ya99.cloudfront.net/user/21024768/profile_picture/5df99be7ee371_large.png,<a href='tvst://user/21024768/profile'>Andrea.R.F</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487486,Andrea.R.F liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Andrea.R.F liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487486"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487486""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684377223493,,https://d1zfszn0v5ya99.cloudfront.net/user/21024768/profile_picture/5df99be7ee371_large.png,<a href='tvst://user/21024768/profile'>Andrea.R.F</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487517,Andrea.R.F liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Andrea.R.F liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487517"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487517""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684384366859,,https://d1zfszn0v5ya99.cloudfront.net/user/4295869/profile_picture/564772e432589_large.png,<a href='tvst://user/4295869/profile'>tbone33!4 </a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487517,tbone33!4  liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""tbone33!4  liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487517"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487517""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684394764572,,https://d1zfszn0v5ya99.cloudfront.net/user/46319373/profile_picture/6459389fe490d_large.png,<a href='tvst://user/46319373/profile'>amir.sh</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487517,amir.sh liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""amir.sh liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487517"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487517""}",,,,,
b78ad901-3b0f-463b-bbbd-62ab7973ecaa,episode-reply-liked,notif.caf,1684403232435,,https://d1zfszn0v5ya99.cloudfront.net/user/1292982/profile_picture/5be6278d2f76e_large.png,<a href='tvst://user/1292982/profile'>Fanny</a> liked a reply you made about a comment on episode <a href='tvst://show/338186/episode/9543956/detail'>S04 | E08</a> of Succession,,tvst://show/338186/episode/9543956/comment/33487474,Fanny liked a reply you made about a comment on episode S04 | E08 of Succession,episode,21667900,true,1,"{""action"":""com.tozelabs.tvshowtime.NOTIFICATION"",""category"":""notification-category-reaction"",""loc-key"":""Fanny liked a reply you made about a comment on episode S04 | E08 of Succession"",""notification_id"":""episode-reply-liked"",""url"":""tvst://show/338186/episode/9543956/comment/33487474"",""web_url"":""https://www.tvtime.com/show/338186/episode/9543956/comment/33487474""}",,,,,
